Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
5220	-26.9237	-46.11644	19.19274	0.281887	0.28043	0.00386269	0.00110759	0.0108756	0.0060801	0.12987	0.0583631	0.0108037	0.295416	0.205924	0.0535808	0.10658	0.0241632	0.181509	0.0459117	0.0240582	0.0055649	0.200562	0.00578127	0.0612321	0.827419	1.05753	0.545397	0.744036	0.911884	1.09663	1.34402	1.83353	0.4383542	0.2608031	0.141398	0.140668	0.00193758	0.000555585	0.00545535	0.00304987	0.0651448	0.0292758	0.00541932	0.148185	0.103294	0.0268769	0.0534622	0.0121206	0.0910476	0.02303	0.012068	0.00279143	0.100605	0.00289997	0.0307149	1.993562
5256	-25.3618	-46.08414	20.72234	0.0155682	0.0394784	0.0117129	0.0655889	0.0421081	0.00665079	0.0259332	0.018985	0.0227321	0.0369619	0.0602262	0.0546417	0.101967	0.0817229	0.0100726	0.0125899	0.0737806	0.123738	0.280514	0.0504267	0.0330281	0.088218	1.30393	0.287573	0.54454	0.827268	1.2088	1.83641	3.47738	0.9011448	0.02255187	0.0133241	0.0337876	0.0100245	0.0561343	0.0360382	0.00569209	0.0221949	0.0162483	0.0194553	0.0316339	0.0515447	0.0467651	0.0872689	0.0699426	0.00862068	0.010775	0.0631452	0.105901	0.240078	0.0431578	0.0282671	1.168428
5292	-30.61992	-50.46336	19.84344	0.0404871	0.159775	0.0590051	0.0371414	0.0471317	0.0172803	0.038311	0.0796278	0.000550127	0.0948379	0.108359	0.0295261	0.0114053	0.104496	0.0249482	0.0839916	0.0527796	0.188625	0.0502421	0.0246542	0.00349142	0.0382297	1.32059	0.104884	0.332965	0.709573	1.4093	3.00332	9.53431	1.630446	0.009649656	0.0322179	0.127142	0.0469537	0.0295555	0.0375053	0.0137509	0.0304862	0.0633644	0.000437767	0.0754679	0.0862276	0.0234956	0.00907586	0.0831534	0.0198527	0.0668369	0.0419997	0.150099	0.0399805	0.0196187	0.00277832	1.256666
5328	-32.71676	-53.13708	20.42033	0.0276912	0.0378298	0.0201856	0.00358065	0.0285774	0.0777184	0.0851089	0.0128851	0.0131555	0.0142573	0.149911	0.0762098	0.0519835	0.224141	0.0357423	0.011125	0.0755022	0.0130464	0.0374629	0.0611181	0.00550005	0.339018	1.22033	0.251916	0.510494	0.810772	1.23339	1.95889	3.96958	0.9968656	0.09260288	0.0260566	0.0355968	0.0189941	0.00336929	0.0268905	0.0731308	0.080085	0.0121245	0.0123789	0.0134157	0.141061	0.0717112	0.0489149	0.21091	0.0336324	0.0104683	0.0710454	0.0122763	0.0352515	0.0575104	0.00517539	1.062732
5364	-29.19896	-48.14186	18.9429	0.000997967	0.189788	0.00702584	0.0212272	0.168421	0.0497819	0.0167239	0.0654048	0.00211245	0.00761926	0.527859	0.0164021	0.0292638	0.193103	0.117684	0.00717908	0.30581	0.0924011	0.0195739	0.0706132	0.147419	1.39162	0.869459	0.927715	0.964069	0.988649	1.01148	1.03727	1.07792	0.05425203	0.53352	0.000485295	0.0922911	0.00341655	0.0103225	0.0819005	0.0242081	0.00813258	0.0318053	0.00102725	0.00370512	0.256689	0.0079761	0.0142305	0.093903	0.0572279	0.00349107	0.14871	0.0449332	0.00951849	0.0343381	0.0716876	2.056412
5400	-27.76072	-47.29605	19.53533	0.0348324	0.0677577	0.0158603	0.00170227	0.00376146	0.023867	0.00238539	0.0278531	0.00155652	0.00152187	0.0105987	0.00784945	0.0455069	0.0440363	0.027899	0.00852206	0.000297287	0.0157509	0.0289872	0.00881009	0.00811857	0.439304	1.1869	0.0550235	0.243087	0.643234	1.55464	4.11375	18.174	2.096896	0.1233757	0.089896	0.17487	0.0409324	0.00439323	0.00970763	0.0615964	0.00615624	0.0718838	0.00401708	0.00392766	0.0273534	0.020258	0.117445	0.11365	0.0720022	0.0219939	0.000767243	0.0406501	0.0748106	0.0227372	0.0209525	0.3874746
5436	-29.15979	-47.8921	18.73232	0.0355732	0.216799	0.0543795	0.00454902	0.0759737	0.0579522	0.164159	0.0526936	0.0543862	0.0514144	0.264641	0.0783863	0.543766	0.28461	0.0147673	0.30195	0.0309971	0.150708	0.116454	0.0516965	0.0743906	0.231276	1.25624	0.486865	0.703961	0.896268	1.11574	1.42053	2.05396	0.5204419	0.06136716	0.0132724	0.0808878	0.020289	0.00169724	0.0283458	0.021622	0.0612478	0.01966	0.0202915	0.0191827	0.0987375	0.0292459	0.202879	0.106188	0.00550968	0.112657	0.011565	0.0562293	0.0434489	0.0192879	0.0277551	2.680247
5472	-32.07625	-51.4068	19.33054	0.0494993	0.17899	0.00246916	0.0571567	0.00400993	0.0712797	0.0545471	0.0967807	0.0289128	0.0592409	0.0572207	0.171015	0.12472	0.208846	0.00326265	0.0315557	0.0329784	0.0710002	0.0162537	0.0182603	0.0615907	0.594486	1.13517	0.148057	0.393927	0.747786	1.33728	2.53854	6.75416	1.381176	0.1745656	0.035367	0.127888	0.0017642	0.0408381	0.00286507	0.050929	0.0389736	0.0691493	0.020658	0.0423273	0.0408839	0.12219	0.0891121	0.149219	0.00233115	0.0225464	0.0235629	0.0507293	0.0116132	0.0130469	0.0440062	1.39959
5508	-29.72133	-49.54826	19.82693	0.00990011	0.0979214	0.0152623	0.015423	0.0366057	0.0248965	0.0348898	0.0546382	0.0486819	0.0257514	0.00733645	0.0196556	0.0722446	0.00959804	0.0311205	6.61138e-06	0.00523193	0.0164323	0.00612819	0.0291427	0.0420155	0.540226	1.15326	0.0956228	0.318286	0.699662	1.42926	3.14183	10.4578	1.697292	0.1561449	0.0164213	0.162422	0.0253155	0.0255822	0.0607177	0.0412958	0.0578716	0.0906282	0.0807485	0.0427137	0.012169	0.0326027	0.119832	0.0159202	0.0516195	1.09663e-05	0.00867819	0.0272561	0.0101648	0.048339	0.069691	0.6028828
5544	-37.21216	-52.34062	15.12846	0.0547346	0.0134697	0.0490684	0.00115568	0.0100086	0.0365194	0.0168568	0.102257	0.0173428	0.00295041	0.0159576	0.121857	0.181202	0.251203	0.0188669	3.02791e-05	0.0341337	0.0283	0.0595367	0.00134177	0.0578593	3.6163	0.1279	0.0911524	0.31094	0.694583	1.43971	3.21606	10.9706	1.731911	9.424789	0.0509324	0.012534	0.0456598	0.0010754	0.00931335	0.0339825	0.0156858	0.0951538	0.0161381	0.00274546	0.0148491	0.113392	0.168615	0.233753	0.0175563	2.81757e-05	0.0317626	0.0263341	0.055401	0.00124856	0.0538401	1.074651
5580	-33.3622	-52.87014	19.50795	0.126502	0.107943	0.00343549	0.0276262	0.00639859	0.0234749	0.013455	0.0320357	0.0112468	0.00375648	0.210406	0.0617666	0.148627	0.0676124	0.0103227	0.101723	0.0175407	0.0213956	0.0582025	0.00237087	0.00565802	1.04331	0.985565	0.205286	0.461993	0.785909	1.27241	2.16453	4.87126	1.144873	0.3528622	0.119173	0.101689	0.00323645	0.0260256	0.00602788	0.0221149	0.0126755	0.0301797	0.0105952	0.00353885	0.198216	0.0581881	0.140016	0.0636952	0.00972464	0.0958294	0.0165245	0.020156	0.0548305	0.00223351	0.00533022	1.061499
5616	-31.05565	-50.89327	19.83762	0.0518737	0.101749	0.000639153	0.0242653	0.113121	0.00142811	0.0578179	0.0447195	0.193503	0.0572334	0.0238437	0.0876014	0.104103	0.248391	0.209515	0.207327	0.110962	0.027803	0.0308819	0.169431	0.123594	0.0679662	1.31068	0.390195	0.631927	0.866586	1.15395	1.58246	2.56282	0.6804864	0.01728527	0.0260698	0.051135	0.000321214	0.0121949	0.0568502	0.000717713	0.0290571	0.0224744	0.0972475	0.0287633	0.0119829	0.0440252	0.0523184	0.124832	0.105294	0.104195	0.0557654	0.0139727	0.0155201	0.0851498	0.0621135	1.989802
5652	-30.18653	-47.62266	17.43613	0.317743	0.258499	0.0723852	0.0513417	0.0429703	0.00986061	0.0117416	0.0461252	0.138433	0.135181	0.088322	0.102292	0.287753	0.238189	0.017061	0.367367	0.110295	0.293575	0.0175666	0.495485	0.165125	0.95142	1.01619	0.975037	0.987747	0.996161	1.00385	1.01241	1.0256	0.01827897	0.3120862	0.0972491	0.0791168	0.0221544	0.0157138	0.0131516	0.00301796	0.00359367	0.0141172	0.042369	0.0413738	0.027032	0.0313077	0.0880702	0.0729005	0.00522172	0.112437	0.0337571	0.0898522	0.00537646	0.151649	0.0505385	3.267312
5688	-34.62409	-52.43598	17.81189	0.0958594	0.0823763	0.090986	0.0153579	0.0189051	0.0223986	0.0299305	0.0267438	0.139498	0.00605547	0.0708153	0.0613576	0.0241915	0.0675079	0.0896048	0.39056	0.0191026	0.0560362	0.0245853	0.0256981	0.0385026	1.49316	0.835614	0.0608351	0.255287	0.653136	1.53107	3.91716	16.4379	2.024295	0.5956329	0.0686636	0.0590057	0.0651728	0.0110008	0.0135416	0.016044	0.0214391	0.0191565	0.0999214	0.0043375	0.0507247	0.0439501	0.0173282	0.0483556	0.0641835	0.279756	0.0136831	0.0401385	0.0176104	0.0184074	0.0275792	1.396073
5724	-27.01239	-46.8641	19.85171	0.0468841	0.222532	0.0139784	0.0174322	0.0363636	0.146534	0.0502351	0.0283845	0.0600385	0.0120557	0.182139	0.00432272	0.122159	0.104556	0.136124	0.064016	0.0426796	0.00860701	0.0118318	0.135307	0.00168353	0.837833	1.05406	0.473597	0.694538	0.892508	1.12044	1.43981	2.1115	0.5404208	0.2649553	0.0323815	0.153697	0.00965449	0.01204	0.0251153	0.101207	0.034696	0.0196044	0.041467	0.00832655	0.125799	0.00298559	0.0843718	0.0722142	0.0940168	0.0442141	0.0294777	0.00594463	0.00817192	0.0934526	0.00116277	1.447864
5760	-37.12407	-52.4134	15.28933	0.092492	0.00757246	0.0471989	0.138326	0.0142191	0.0119991	0.0119436	0.0103885	0.00938228	0.0448061	0.192533	0.0794454	0.274551	0.0144884	0.0157469	0.123895	0.0257042	0.0494946	0.0591015	0.00523983	0.0616211	3.36508	0.211641	0.0490583	0.229857	0.632101	1.58203	4.35054	20.3839	2.179869	5.299984	0.071691	0.00586945	0.0365841	0.107217	0.0110213	0.00930056	0.00925752	0.0080522	0.00727225	0.0347294	0.149233	0.0615785	0.212806	0.01123	0.0122055	0.0960315	0.0199235	0.0383635	0.0458098	0.00406141	0.0477628	1.290149
5796	-31.0176	-51.0572	20.0396	0.2205	0.127318	0.0266306	0.158371	0.439609	0.00718797	0.057988	0.0439357	0.0499695	0.0544349	0.175036	0.00822164	0.142272	0.0178042	0.00995632	0.100626	0.114843	0.0748954	0.020588	0.0324423	0.0751658	0.0395067	1.32016	0.514468	0.72315	0.90382	1.10642	1.38284	1.94376	0.4805679	0.009975189	0.112627	0.0650313	0.0136023	0.0808924	0.224543	0.00367146	0.029619	0.0224414	0.0255233	0.0278042	0.0894048	0.00419944	0.0726694	0.00909399	0.00508548	0.0513977	0.0586595	0.038255	0.0105159	0.0165709	0.0383931	1.957796
5832	-25.11236	-45.0357	19.92334	0.0434786	0.119351	0.0123967	0.017418	0.0601238	0.012329	0.044824	0.00505467	0.00703678	0.0543938	0.0673809	0.15301	0.0845982	0.00547474	0.0280576	0.00980592	0.111011	0.0161293	0.0178332	0.0373256	0.0897011	0.536126	1.15462	0.160984	0.410342	0.757371	1.32036	2.43699	6.21179	1.320649	0.1547765	0.0436211	0.119742	0.0124373	0.0174751	0.0603208	0.0123694	0.0449709	0.00507123	0.00705984	0.054572	0.0676017	0.153511	0.0848755	0.00549268	0.0281496	0.00983806	0.111375	0.0161821	0.0178916	0.037448	0.0899951	0.9967334
5868	-32.11907	-52.00176	19.88269	0.0869755	0.0404956	0.164096	0.0294212	0.0395565	6.85817e-05	0.0367559	0.0534161	0.0703631	0.0503964	0.0734228	0.0901805	0.0980538	0.200002	0.110054	0.264961	0.0329874	0.123106	0.00216324	0.0213334	0.223093	0.0564779	1.31451	0.29129	0.547961	0.828886	1.20644	1.82495	3.43301	0.8918604	0.0143217	0.0480288	0.0223621	0.0906154	0.0162467	0.0218436	3.78716e-05	0.020297	0.029497	0.0388553	0.0278295	0.0405449	0.0497987	0.0541464	0.110443	0.060773	0.146314	0.018216	0.0679804	0.00119456	0.0117805	0.123195	1.810902
5904	-26.9945	-47.54464	20.55014	0.0098301	0.0758956	0.020918	0.0353751	0.0210426	0.000556478	0.00773291	0.0343587	0.00324703	0.00897802	0.0483699	0.0201095	0.0892022	0.00551887	0.0161206	0.0982982	0.0271005	0.0376768	0.0165196	0.00473391	0.0477219	0.00404665	1.33198	0.507471	0.718337	0.901939	1.10872	1.3921	1.97055	0.4904686	0.001012687	0.0156205	0.120602	0.0332398	0.0562129	0.0334378	0.000884271	0.012288	0.0545977	0.0051597	0.0142665	0.0768622	0.031955	0.141747	0.00876976	0.0256164	0.156201	0.0430641	0.0598704	0.0262505	0.00752242	0.0758326	0.6293066
5940	-32.68759	-52.73157	20.04399	0.0279484	0.0680604	0.0226664	0.0119332	0.0155057	0.0154663	0.0974248	0.0606066	0.0226373	0.0283762	0.0999756	0.0177563	0.0290569	0.0108761	0.0469612	0.00225675	0.00367454	0.039901	0.00703367	0.0154555	0.0166801	0.340908	1.2197	0.0953018	0.317764	0.699304	1.42999	3.14699	10.493	1.699723	0.09316744	0.0423298	0.103082	0.0343299	0.0180737	0.0234844	0.0234248	0.147557	0.091793	0.0342858	0.0429777	0.15142	0.0268932	0.0440087	0.0164726	0.0711261	0.003418	0.00556536	0.060433	0.010653	0.0234085	0.0252632	0.6602529
5976	-29.48155	-48.20341	18.72186	0.000463801	0.0169201	0.00127002	0.00332464	0.0212103	0.0121094	0.00710673	0.0253473	0.00260611	0.0213318	0.00660384	0.00272643	0.0106645	0.00316736	0.0403194	0.0329163	0.000198394	0.0239863	0.0103993	0.0150002	0.0173471	1.43764	0.854119	0.0848808	0.300315	0.68709	1.45541	3.32983	11.7812	1.783455	0.5610632	0.00168643	0.0615232	0.00461795	0.0120888	0.0771231	0.0440312	0.0258408	0.0921654	0.00947611	0.0775649	0.0240123	0.00991359	0.0387771	0.0115169	0.146606	0.119687	0.000721381	0.0872168	0.0378131	0.0545422	0.0630759	0.2750193
6012	-28.73493	-47.40523	18.6703	0.00344857	0.0353905	0.00213642	0.0374054	0.0353907	0.0111573	0.0403225	0.0216196	0.0205795	0.0310624	0.0595231	0.00701504	0.197677	0.0411351	0.0373477	0.0239947	0.000250215	0.105467	0.0745045	0.0233874	0.0904736	1.18061	0.939798	0.0619778	0.257615	0.654988	1.52674	3.88177	16.1348	2.010839	0.4187453	0.00383477	0.0393539	0.00237567	0.0415944	0.0393541	0.0124068	0.0448382	0.0240408	0.0228842	0.0345411	0.0661891	0.00780066	0.219815	0.0457419	0.0415303	0.0266819	0.000278236	0.117279	0.0828483	0.0260065	0.100606	0.8992884
6048	-24.91318	-45.52182	20.60863	0.0113939	0.0872262	0.0981866	0.0264876	0.0439932	0.0779787	0.0396063	0.043831	0.0277508	0.00226218	0.105375	0.115416	0.236441	0.0725543	0.0448779	0.0450624	0.00513002	0.104595	0.0347725	0.0146704	0.0180486	0.202212	1.26593	0.342169	0.592718	0.84944	1.17725	1.68714	2.92253	0.7754553	0.05324455	0.00907408	0.0694665	0.0781952	0.0210946	0.0350359	0.0621017	0.0315422	0.0349068	0.0221005	0.00180158	0.0839198	0.0919167	0.1883	0.0577818	0.0357405	0.0358875	0.00408552	0.083299	0.0276926	0.0116834	0.0143738	1.25566
6084	-27.83188	-48.86169	21.02981	0.0251992	0.0423013	0.0403265	0.0227675	0.016271	0.00750688	0.00289623	0.0332729	0.0176832	0.0344695	0.0732854	0.0700332	0.166812	0.104703	0.00652692	0.00231864	0.00107069	0.0657816	0.00193511	0.0350519	0.0212512	0.58741	1.13753	0.628326	0.797213	0.931736	1.07327	1.25437	1.59153	0.3360072	0.1721302	0.0318387	0.0534469	0.0509517	0.0287663	0.020558	0.00948479	0.00365933	0.0420397	0.0223424	0.0435516	0.0925946	0.0884856	0.210764	0.132291	0.00824664	0.00292956	0.0013528	0.0831137	0.00244497	0.0442874	0.0268505	0.7914648
6120	-34.64677	-55.03417	20.3874	0.0141835	0.0480438	0.0613077	0.0054751	0.0328451	0.000675633	0.117049	0.00671617	0.104177	0.0286772	0.0690836	0.20399	0.0675301	0.078322	0.0504733	0.0447648	0.0118198	0.00861406	0.0619958	0.161443	0.0566431	0.213567	1.26214	0.248405	0.507012	0.809042	1.23603	1.97234	4.02568	1.007014	0.05640308	0.0114955	0.0389388	0.0496889	0.00443749	0.0266204	0.000547591	0.0948664	0.00544335	0.0844342	0.0232424	0.0559912	0.165331	0.0547321	0.0634787	0.0409078	0.0362812	0.00957973	0.00698156	0.0502466	0.130847	0.0459083	1.23383
6156	-27.06926	-46.93713	19.86787	0.0283009	0.0420265	0.00841447	0.0157457	0.154023	7.87213e-05	0.0353741	0.146881	0.00168309	0.0144157	0.0426277	0.117608	0.0345517	0.120034	0.143133	0.000141788	0.00748331	0.065924	0.00314562	0.154117	0.0297095	0.31919	1.22694	0.132352	0.372963	0.735136	1.36029	2.68123	7.5556	1.462254	0.08671736	0.0242839	0.0360613	0.00722013	0.0135107	0.132161	6.75477e-05	0.0303531	0.126033	0.00144419	0.0123696	0.0365772	0.100915	0.0296475	0.102996	0.122817	0.000121663	0.00642114	0.0565669	0.00269913	0.132242	0.0254925	1.165418
6192	-25.41431	-46.53989	21.12558	0.0390013	0.0302249	0.0453494	0.0913337	0.0890639	0.00020455	0.025937	0.0181824	0.00174765	0.0222366	0.0602149	0.026968	0.135444	0.0101265	0.0452021	0.00902705	0.0856593	0.00405638	0.0276437	0.104253	0.012226	0.0955891	1.30147	0.338806	0.589869	0.848164	1.17902	1.69529	2.95154	0.7825979	0.02448232	0.044114	0.0341871	0.0512943	0.103307	0.100739	0.000231365	0.0293371	0.020566	0.00197675	0.0251516	0.0681084	0.0305033	0.1532	0.0114539	0.0511276	0.0102104	0.0968884	0.00458813	0.0312675	0.11792	0.0138287	0.8841029
6228	-45.11883	-63.65519	18.53636	0.0146242	0.039582	0.00586529	0.0420753	0.00881276	0.0160018	0.0545727	0.0289214	0.0105818	0.0505636	0.0136653	0.0108392	0.036364	0.0443084	0.00150302	0.0600065	0.0198282	0.0239868	0.0341979	0.049031	0.0113506	1.6595	0.780166	0.0723485	0.277806	0.670591	1.49122	3.59964	13.822	1.898967	0.7090389	0.0253591	0.0686375	0.0101708	0.072961	0.0152818	0.0277481	0.0946322	0.0501514	0.0183495	0.0876802	0.0236965	0.0187958	0.0630573	0.0768333	0.00260633	0.104055	0.0343833	0.0415945	0.0593012	0.0850226	0.0196826	0.5766818
6264	-31.8553	-51.50046	19.64516	0.0334518	0.0582976	0.00957186	0.0227881	0.023937	0.0144869	0.0051203	0.23184	0.0159579	0.155273	0.0298465	0.0567013	0.0581945	0.0329936	0.0595652	0.0150498	0.0789435	0.146259	0.0192957	0.0034479	0.104029	0.142368	1.28588	0.0707831	0.274858	0.668362	1.49619	3.63825	14.1277	1.914784	0.03690554	0.0284684	0.0496129	0.00814592	0.0193933	0.020371	0.0123287	0.00435752	0.197302	0.0135806	0.132141	0.0254002	0.0482543	0.0495251	0.0280784	0.0506916	0.0128078	0.067183	0.124471	0.0164212	0.00293425	0.0885319	1.175051
6300	-22.52405	-43.56711	21.04306	0.0280192	0.0857804	0.0153612	0.0436811	0.0332058	0.00751837	0.00197987	0.0319768	0.0553146	0.0266602	0.137359	0.00633815	0.0932263	0.00456647	0.0162734	0.0327862	0.0291101	0.125479	0.07135	0.0154379	0.0220835	0.170703	1.27643	0.341317	0.591997	0.849118	1.17769	1.6892	2.92983	0.777259	0.04457816	0.0317136	0.0970907	0.0173867	0.0494405	0.037584	0.00850969	0.00224092	0.036193	0.0626079	0.0301754	0.15547	0.00717384	0.105518	0.00516857	0.0184191	0.0371091	0.0329484	0.142023	0.0807576	0.0174734	0.0249952	0.8835074
6336	-30.40302	-50.55185	20.14883	0.0708711	0.0771373	0.00727084	0.0193763	0.0914278	0.00802243	0.04639	0.0562016	0.0469188	0.0318483	0.074085	0.0668394	0.102167	0.0523135	0.00994675	0.00106019	0.200093	0.150029	0.0188822	0.0133234	0.0060143	0.0979675	1.30068	0.127662	0.366458	0.731111	1.36778	2.72883	7.83319	1.488344	0.02510679	0.0616153	0.0670632	0.00632127	0.0168458	0.0794873	0.0069747	0.0403315	0.0488617	0.0407912	0.0276889	0.0644095	0.0581102	0.0888236	0.0454814	0.0086477	0.000921732	0.173961	0.130435	0.0164162	0.0115834	0.00522883	1.150218
6372	-35.9372	-53.97496	18.03776	0.0150556	0.0205252	0.00659777	0.0107431	0.00553403	0.00333103	0.0175756	0.0169976	0.00955766	0.00378318	0.00211261	0.0059598	0.00333022	0.00014805	0.00388144	0.000316047	0.0113296	0.0360754	0.000488354	0.00293298	0.0303977	1.58767	0.804111	0.0491294	0.230019	0.63224	1.58168	4.34746	20.3544	2.178821	0.6581462	0.0728474	0.0993125	0.0319237	0.0519813	0.0267768	0.0161174	0.0850404	0.0822439	0.0462453	0.0183052	0.010222	0.0288369	0.0161135	0.000716347	0.0187806	0.00152921	0.0548191	0.174553	0.00236293	0.0141914	0.147081	0.2066729
6408	-35.74216	-51.58241	15.84025	0.112013	0.148083	0.0375999	0.00737618	0.0493269	0.0188297	0.026574	0.020544	0.0108188	0.0233412	0.026618	0.0474891	0.00432488	0.0121529	0.0206901	0.00188341	0.0424165	0.174614	0.042109	0.00860291	0.0190943	3.4076	0.197465	0.0654543	0.264564	0.66045	1.51412	3.77981	15.2778	1.971378	5.752251	0.131086	0.173297	0.0440022	0.00863214	0.0577259	0.0220359	0.0310988	0.0240421	0.0126609	0.0273156	0.0311503	0.0555752	0.00506129	0.0142222	0.024213	0.0022041	0.0496388	0.204346	0.049279	0.0100678	0.0223455	0.8545016
6444	-30.63261	-50.08116	19.44854	0.264013	0.0374775	0.0785216	0.0121529	0.0205501	0.0433826	0.0754238	0.039854	0.00625435	0.0881862	0.147635	0.0708808	0.00540406	0.0116104	0.0149962	0.0534397	0.00815769	0.270089	0.0204904	0.0372944	0.0159805	0.50557	1.16481	0.132213	0.372772	0.735019	1.36051	2.6826	7.56354	1.463013	0.144679	0.199738	0.0283535	0.0594054	0.00919427	0.0155472	0.032821	0.0570617	0.0301515	0.00473171	0.0667171	0.111693	0.0536247	0.00408843	0.00878384	0.0113454	0.0404297	0.00617168	0.204335	0.015502	0.028215	0.01209	1.321794
6480	-40.78777	-57.78732	16.99954	0.0158047	0.01308	0.00718356	0.0130008	0.000960817	0.0100543	0.0466802	0.021198	0.0222544	0.0260856	0.00657462	0.0389114	0.000230671	0.00389978	0.00133443	0.0680866	0.0904161	0.0270823	0.00810977	0.00423382	0.0303374	2.08962	0.636792	0.0152969	0.130205	0.529395	1.88895	7.68021	65.3726	3.022503	1.093829	0.0346959	0.0287145	0.01577	0.0285405	0.00210928	0.0220722	0.102477	0.0465359	0.0488551	0.0572657	0.0144332	0.0854222	0.000506392	0.00856116	0.00292947	0.14947	0.19849	0.0594536	0.0178033	0.00929449	0.0665997	0.4555194
6516	-29.31799	-49.79475	20.47676	0.071596	0.0777619	0.0028158	0.0161553	0.00295209	0.0112705	0.0171941	0.0107552	0.00378821	0.0394099	0.00122811	0.0137503	0.0746741	0.0701123	0.00122749	0.0470258	0.0307803	0.066304	0.0032462	0.0553538	0.0195134	0.497506	1.1675	0.223347	0.481388	0.796058	1.25619	2.07732	4.47734	1.083902	0.1420434	0.112411	0.122091	0.00442101	0.025365	0.00463498	0.0176954	0.0269959	0.0168864	0.00594775	0.0618763	0.00192821	0.0215889	0.117243	0.110081	0.00192725	0.0738338	0.0483272	0.104102	0.00509676	0.0869093	0.0306374	0.6369147
6552	-33.09361	-51.89483	18.80123	0.0506389	0.0176372	0.00556706	0.0181656	0.00125778	0.0152029	0.0181264	0.0124191	0.00259612	0.0207355	0.00917904	0.00332088	0.0365047	0.023395	0.00374494	0.0177703	0.00137112	0.0135121	0.0190506	0.0155434	0.0552844	0.033807	1.32206	0.0120524	0.115914	0.510537	1.95872	8.6271	82.9708	3.194872	0.00852379	0.140265	0.0488535	0.0154202	0.0503171	0.00348392	0.0421105	0.0502084	0.0343998	0.00719101	0.0574353	0.0254251	0.00919853	0.101115	0.064802	0.0103731	0.0492221	0.00379787	0.0374272	0.0527684	0.0430538	0.153133	0.3610233
6588	-25.59975	-45.96279	20.36304	0.02046	0.0278136	0.0144837	0.0109625	0.0185316	0.0338166	0.0381528	0.0701224	0.00201178	0.00826015	0.0113428	0.0130625	0.00331855	0.0364421	0.0338511	0.032018	0.0121401	0.0168475	0.101597	0.0321351	0.00479964	0.0278389	1.32405	0.104199	0.331902	0.708865	1.41071	3.01294	9.59702	1.635186	0.007008514	0.0377374	0.0513006	0.0267144	0.0202196	0.0341805	0.0623728	0.0703707	0.129337	0.00371061	0.0152354	0.0209211	0.024093	0.00612088	0.0672153	0.0624365	0.0590554	0.0223917	0.0310742	0.187389	0.0592714	0.00885267	0.5421691
6624	-26.79862	-48.18273	21.38412	0.0346143	0.111837	0.0128444	0.00330234	0.0191628	0.0088831	0.0368585	0.0341117	0.0227533	0.0384457	0.0314717	0.0581514	0.000322307	0.026062	0.0953231	0.0173485	0.0139626	0.00160017	0.235282	0.0905369	0.0103803	0.0595858	1.31347	0.491817	0.707443	0.897649	1.11402	1.41354	2.03328	0.5131252	0.01512171	0.0383218	0.123816	0.0142201	0.00365604	0.0212153	0.00983455	0.0408063	0.0377653	0.0251904	0.0425636	0.0348426	0.0643798	0.000356829	0.0288534	0.105533	0.0192067	0.0154581	0.00177156	0.260483	0.100234	0.0114921	0.9032547
6660	-36.35546	-52.02051	15.66505	0.00252753	0.0205801	0.00115937	0.00813082	0.0136908	0.0112227	0.00232061	0.0496805	0.0101483	0.0894385	0.0307094	0.0139417	0.00578021	0.00714034	0.00154294	0.0165807	0.0966607	0.0337966	0.0551921	0.04336	0.0276168	3.12077	0.293076	0.0161942	0.133875	0.534007	1.87264	7.46963	61.7503	2.981285	3.549449	0.00467005	0.0380254	0.00214214	0.0150231	0.0252962	0.0207358	0.00428774	0.0917935	0.0187507	0.165253	0.056741	0.0257597	0.0106799	0.013193	0.00285085	0.0306358	0.178598	0.0624451	0.101977	0.0801152	0.0510269	0.5412207
