Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
4860	-29.38762	-49.71257	20.32496	0.175152	0.12604	0.00747738	0.0151519	0.146036	0.0588105	0.0503952	0.123436	0.0389919	0.0372715	0.030414	0.112175	0.00240167	0.0661021	0.247522	0.0912351	0.00966433	0.0908291	0.0185634	0.0129866	0.0199132	0.540547	1.15315	0.623152	0.794004	0.930565	1.07462	1.25944	1.60475	0.3419865	0.1562523	0.1183	0.0851292	0.00505034	0.0102338	0.0986352	0.0397215	0.0340377	0.0833706	0.0263357	0.0251738	0.0205421	0.0757649	0.00162213	0.0446465	0.167181	0.0616216	0.00652744	0.0613474	0.012538	0.00877138	0.0134497	1.480569
4896	-33.64292	-52.03713	18.39422	0.0135729	0.000294306	0.0016557	0.0130715	0.0366353	0.00109126	0.0712952	0.00642046	0.00849335	0.0367442	0.0613191	0.0159994	0.0163124	0.0220588	0.00778429	0.0760676	0.0130118	0.00702652	0.00593291	0.00147378	0.00656377	1.40207	0.865976	0.0427942	0.215042	0.619098	1.61525	4.65026	23.3676	2.278645	0.5396884	0.0321005	0.000696047	0.0039158	0.0309148	0.0866443	0.00258089	0.168617	0.0151847	0.0200872	0.0869018	0.145023	0.0378393	0.0385796	0.0521701	0.0184102	0.179903	0.0307736	0.016618	0.0140316	0.00348555	0.0155236	0.4228246
4932	-39.52355	-55.39116	15.86761	0.0434562	0.00898777	0.0660675	0.0222086	0.0220552	6.49068e-05	0.0535385	0.0239409	0.0075878	0.0171521	0.000299935	0.0151824	0.00982376	0.00655559	0.0221003	0.019247	0.0508064	0.000551617	0.0130783	0.00355214	0.0244007	3.09289	0.302371	0.0201274	0.148852	0.551968	1.8117	6.7181	49.6834	2.824069	3.409587	0.100907	0.0208699	0.153411	0.0515691	0.0512128	0.000150716	0.124318	0.0555915	0.0176191	0.0398278	0.000696458	0.0352539	0.0228111	0.0152223	0.0513176	0.0446922	0.117974	0.00128087	0.0303682	0.00824817	0.0566591	0.4306576
4968	-33.48134	-53.8437	20.36236	0.0244139	0.107639	0.126493	0.00075858	0.242881	0.000202995	0.0353247	0.172153	0.00397044	0.0515826	0.0121266	0.011472	0.107885	0.110218	0.0871885	0.0212813	0.0344731	0.00166211	0.0044672	0.0155207	0.104703	0.0591862	1.3136	0.208385	0.465382	0.787704	1.26951	2.14877	4.7988	1.134037	0.01501878	0.0191269	0.0843289	0.0991002	0.000594305	0.190283	0.000159035	0.0276749	0.134872	0.00311062	0.0404121	0.00950052	0.00898768	0.0845214	0.0863499	0.0683073	0.0166727	0.0270078	0.00130217	0.0034998	0.0121596	0.0820289	1.276416
5004	-41.82935	-57.47338	15.64403	0.0539856	0.00429375	0.0610253	0.0243614	0.08406	0.00157989	0.0692502	0.0342855	0.0218078	0.0281869	0.0996384	0.042246	0.0806422	0.0336571	0.157042	0.0363482	0.00812427	0.0251575	0.0651219	0.0169286	0.0450389	3.31613	0.227956	0.0425435	0.214426	0.618545	1.6167	4.6636	23.5054	2.282894	4.849073	0.0543782	0.00432497	0.061469	0.0245386	0.0846712	0.00159138	0.0697537	0.0345348	0.0219664	0.0283919	0.100363	0.0425532	0.0812285	0.0339018	0.158184	0.0366125	0.00818334	0.0253405	0.0655954	0.0170517	0.0453664	0.9927815
5040	-35.7667	-56.00992	20.24322	0.0095266	0.0200289	0.00865632	0.0059258	0.0413812	0.00178492	0.0143519	0.00985285	0.0339673	0.0672923	0.0803477	0.027691	0.00194757	0.00847022	0.0431095	0.0334101	0.00853838	0.00353651	0.0329529	0.0192546	7.07143e-05	0.708994	1.097	0.214643	0.472146	0.791257	1.26381	2.11799	4.65891	1.112645	0.2154337	0.0201793	0.0424252	0.0183359	0.0125521	0.087654	0.00378084	0.0304002	0.0208704	0.0719498	0.142539	0.170193	0.0586552	0.00412535	0.0179417	0.0913149	0.0707696	0.0180861	0.00749107	0.0698011	0.0407853	0.000149788	0.4720974
5076	-26.73203	-47.90468	21.17265	0.00822907	0.188929	0.0363928	0.0080565	0.134088	0.0236331	0.0379546	0.195056	0.102318	0.0457335	0.196099	0.0730991	0.0319997	0.0202468	0.0383624	0.0394922	0.0077154	0.00973267	0.0164287	0.162967	0.00914677	0.177352	1.27422	0.889968	0.944735	0.98242	1.01789	1.0585	1.12364	0.08428786	0.04639495	0.00593865	0.136344	0.0262635	0.00581411	0.0967667	0.0170553	0.0273906	0.140766	0.0738396	0.0330044	0.141518	0.0527532	0.0230931	0.0146114	0.0276849	0.0285002	0.00556795	0.00702374	0.011856	0.117608	0.00660092	1.385681
5112	-27.76029	-48.23472	20.47444	0.0114355	0.131059	0.00917492	0.0130816	0.038899	0.00531972	0.0302926	0.0366164	0.00565906	0.0572512	0.110133	0.0123824	0.0171386	0.0413185	0.0393252	0.0163154	0.0185726	0.0169214	0.039664	0.0805437	0.0284784	0.176609	1.27446	0.137524	0.380001	0.739436	1.35238	2.63157	7.27148	1.43454	0.04619171	0.015055	0.172541	0.0120789	0.017222	0.051211	0.00700348	0.0398805	0.0482059	0.00745022	0.0753718	0.144992	0.0163016	0.0225632	0.0543963	0.0517721	0.0214795	0.0244511	0.0222772	0.0522181	0.106037	0.0374922	0.7595829
5148	-29.488	-48.30547	18.81746	0.0796486	0.0797968	0.000728504	0.012446	0.0242869	0.0150487	0.0168494	0.0517	0.00604478	0.0304606	0.0881367	0.0986616	0.026522	0.0469381	0.0452292	0.00813972	0.0291757	0.0852572	0.0386685	0.112904	0.0253476	1.73897	0.753677	0.16083	0.410151	0.757261	1.32055	2.43813	6.21774	1.321341	0.7691056	0.0863877	0.0865485	0.000790143	0.0134991	0.0263418	0.0163219	0.018275	0.0560743	0.00655623	0.0330379	0.0955939	0.107009	0.028766	0.0509095	0.0490561	0.00882842	0.0316442	0.0924708	0.0419402	0.122457	0.0274923	0.9219904
5184	-24.38244	-45.04387	20.66143	0.031463	0.115661	0.00132468	0.0157782	0.0684685	0.00831696	0.0221146	0.00845991	0.0101061	0.00868466	0.0763137	0.0605369	0.0420921	0.131535	0.0158114	0.024279	0.00784552	0.0356071	0.043743	0.203386	0.0105942	0.332999	1.22233	0.294314	0.550729	0.83019	1.20454	1.81578	3.39773	0.8843914	0.0908095	0.0333959	0.122766	0.00140606	0.0167475	0.0726747	0.0088279	0.0234732	0.00897964	0.010727	0.00921819	0.0810019	0.0642559	0.044678	0.139616	0.0167828	0.0257705	0.00832749	0.0377945	0.0464303	0.215881	0.0112451	0.9421222
5220	-26.12109	-45.47961	19.35852	0.193456	0.144018	0.00650852	0.0342577	0.056295	0.0616663	0.0894279	0.0184273	0.000372141	0.0621966	0.200126	0.064473	0.0253491	0.0646598	0.14547	0.0544663	0.0493725	0.0621167	0.166273	0.159312	0.0798564	1.00426	0.998581	0.520746	0.727441	0.90549	1.10437	1.37468	1.92032	0.4717966	0.3352282	0.111303	0.0828593	0.00374462	0.0197098	0.0323889	0.0354792	0.0514516	0.010602	0.000214108	0.0357842	0.115141	0.037094	0.0145844	0.0372014	0.0836947	0.0313367	0.028406	0.0357383	0.0956639	0.0916585	0.0459447	1.738099
5256	-29.17196	-47.67863	18.50668	0.0295788	0.0428958	0.00335105	0.0101698	0.0125133	0.0129338	0.0111824	0.0095108	0.000193194	0.0169618	0.0194694	0.00697666	0.00484732	0.00422708	0.0255483	0.00599363	0.0401095	0.0231176	0.0398104	0.135355	0.0650196	1.96305	0.678983	0.102611	0.329426	0.707211	1.414	3.03559	9.74551	1.646288	0.9637223	0.0569081	0.0825293	0.00644725	0.0195661	0.024075	0.0248839	0.0215143	0.0182983	0.000371695	0.0326336	0.0374581	0.0134227	0.00932598	0.00813267	0.0491536	0.0115314	0.0771684	0.0444771	0.076593	0.260415	0.125094	0.5197652
5292	-28.80921	-45.99723	17.18802	0.00934885	0.11331	0.00991076	0.000285169	0.019187	0.0018519	0.000615998	0.0197051	0.00363649	0.011738	0.0356884	0.00849837	0.00258198	0.00398747	0.0347922	0.0219251	0.0689938	0.0123171	0.00776179	0.0952931	0.040025	2.34407	0.551977	0.0287836	0.177223	0.582844	1.71572	5.6426	34.742	2.565412	1.415561	0.0179285	0.217296	0.019006	0.000546874	0.0367952	0.00355141	0.00118131	0.0377889	0.00697377	0.0225102	0.0684402	0.0162975	0.00495152	0.00764684	0.0667215	0.0420461	0.132311	0.0236206	0.0148849	0.182745	0.0767567	0.5214533
5328	-35.3255	-50.31421	14.98872	0.0236431	0.275509	0.0169381	0.0340313	0.103801	0.0302836	0.0928804	0.273869	0.0387185	0.0754539	0.0190925	0.0500302	0.10085	0.235669	0.0940269	0.100737	0.355687	0.0558362	0.263191	0.103407	0.257928	2.96665	0.34445	0.14816	0.394061	0.747865	1.33714	2.53768	6.74945	1.380672	2.870907	0.00908798	0.105901	0.00651069	0.013081	0.0398991	0.0116404	0.0357015	0.10527	0.0148827	0.0290031	0.00733879	0.0192307	0.0387649	0.0905869	0.0361422	0.0387215	0.136719	0.0214624	0.101166	0.0397479	0.0991429	2.601583
5364	-35.83997	-53.24489	17.40492	0.0273147	0.096326	0.0517843	0.0601517	0.0647514	0.0492721	0.107577	0.0370867	0.0993143	0.0150564	0.000301893	0.058148	0.0576871	0.250189	0.137983	0.114926	0.207625	0.200022	0.130473	0.137421	0.138979	1.476	0.841333	0.119677	0.355095	0.723962	1.38129	2.81615	8.3558	1.535043	0.5847872	0.0133739	0.0471634	0.0253548	0.0294517	0.0317038	0.0241247	0.052672	0.0181585	0.0486265	0.00737197	0.000147814	0.0284706	0.0282449	0.122498	0.0675595	0.0562706	0.101658	0.0979351	0.0638824	0.0672844	0.0680472	2.042388
5400	-32.69109	-51.53142	18.84033	0.0312805	0.024787	0.00134521	0.0554746	0.0354305	0.0297121	0.00455531	0.0119625	0.0146602	0.00874753	0.0111264	0.031195	0.00818277	0.021424	0.0269464	0.0248966	0.087965	0.00261712	0.017526	0.0121339	0.0123587	1.40649	0.864502	0.0784576	0.289008	0.678913	1.47294	3.46011	12.7457	1.840353	0.5423136	0.0659471	0.0522572	0.00283604	0.116954	0.0746963	0.0626405	0.00960373	0.02522	0.0309074	0.018442	0.0234572	0.0657668	0.0172513	0.0451671	0.0568097	0.0524883	0.185452	0.00551753	0.0369491	0.0255813	0.0260552	0.4743275
5436	-54.24552	-65.93269	11.68717	0.00104216	0.0416267	0.02743	0.0593622	0.0202345	0.0178813	0.0867643	8.49765e-06	0.0154518	0.0153387	0.00620565	0.0219062	0.0326227	0.0038459	0.0491247	0.0130792	0.0152335	0.0112348	0.00626321	0.041877	0.0612605	3.45645	0.181182	0.000202977	0.0158173	0.27426	3.64618	63.222	4926.68	6.147835	6.359084	0.00190246	0.0759898	0.0500737	0.108366	0.0369383	0.0326424	0.158389	1.55125e-05	0.0282074	0.0280009	0.0113285	0.03999	0.0595528	0.00702072	0.0896773	0.0238761	0.0278088	0.0205092	0.0114335	0.0764467	0.111831	0.5477936
5472	-31.32994	-51.66175	20.33181	0.00584318	0.168379	0.299274	0.0152172	0.0548906	0.0703737	0.0513635	0.25089	0.00648234	0.0166053	0.201417	0.0363191	0.100597	0.0456318	0.154773	0.0733914	0.018938	0.079978	0.0307331	0.0355229	0.0132527	0.0887808	1.30374	0.460416	0.685043	0.888683	1.12526	1.45976	2.17195	0.5608297	0.022699	0.00337781	0.0973361	0.173003	0.0087967	0.031731	0.0406814	0.0296921	0.145034	0.00374729	0.00959916	0.116434	0.0209952	0.058153	0.0263787	0.089471	0.0424259	0.0109477	0.0462335	0.0177661	0.020535	0.00766111	1.729873
5508	-26.10836	-46.99798	20.88962	0.0716224	0.0314137	0.00504862	0.0658198	0.0283978	0.0120944	0.00724878	0.245805	0.0246737	0.0560373	0.0433925	0.0511283	0.0674588	0.116703	0.0518926	0.00393257	0.0341926	0.109486	0.0357822	0.0757074	0.0623075	0.246584	1.25114	0.501733	0.714364	0.90038	1.11064	1.39985	1.99309	0.4986918	0.06569586	0.0596781	0.0261749	0.00420667	0.0548432	0.023662	0.0100775	0.00603992	0.204813	0.0205589	0.0466921	0.036156	0.0426018	0.0562089	0.0972411	0.0432386	0.00327675	0.0284904	0.0912271	0.0298149	0.0630819	0.0519166	1.200145
5544	-26.43025	-46.53148	20.10123	0.0873383	0.159968	0.0132311	0.0405448	0.122567	0.015291	0.094247	0.13162	0.131505	0.0394793	0.245736	0.0813449	0.200261	0.0268951	0.203578	0.00471324	0.0364544	0.0403008	0.0189634	0.151721	0.126243	0.259853	1.24672	0.735918	0.861097	0.954416	1.04776	1.16131	1.35885	0.2217196	0.06947672	0.0442892	0.0811195	0.00670947	0.0205602	0.0621536	0.00775405	0.0477926	0.0667445	0.0666859	0.0200199	0.124612	0.0412499	0.101552	0.0136385	0.103234	0.00239008	0.018486	0.0204365	0.00961634	0.0769376	0.0640175	1.972001
5580	-35.53367	-53.5459	18.01223	0.0464423	0.126984	0.00934917	0.014179	0.00408863	0.00893621	0.0306721	0.0567232	0.0713898	0.00718749	0.000855255	0.0989151	0.0968349	0.0129802	0.0703492	0.0205756	0.0160087	0.00683673	0.0128246	0.00741961	0.0182526	1.69864	0.767119	0.0409603	0.210497	0.614986	1.62605	4.75066	24.4139	2.310314	0.738106	0.0629466	0.172111	0.0126716	0.0192179	0.00554162	0.0121119	0.0415721	0.0768811	0.0967598	0.00974173	0.00115919	0.134067	0.131247	0.017593	0.0953494	0.0278876	0.0216977	0.00926632	0.0173822	0.0100563	0.024739	0.7378044
5616	-26.53725	-46.73444	20.19719	0.0854601	0.0790662	0.0136723	0.00254461	0.0638432	0.0144624	0.0151619	0.0448461	0.00873644	0.00239703	0.047582	0.0636154	0.0850357	0.059392	0.0077316	0.00873822	0.0689307	0.0145664	0.154166	0.0314464	0.00185458	1.2597	0.913432	0.54979	0.746953	0.912998	1.09529	1.33877	1.81888	0.4325533	0.4596957	0.0978645	0.0905425	0.0156568	0.00291396	0.07311	0.0165616	0.0173626	0.0513554	0.0100045	0.00274495	0.0544885	0.0728491	0.0973785	0.0680126	0.00885383	0.0100066	0.0789359	0.0166807	0.176543	0.0360108	0.00212377	0.8732492
5652	-33.80996	-50.11533	16.30537	0.00439415	0.104119	0.062036	0.39854	0.322669	0.0018096	0.00480167	0.0784537	0.0181575	0.0242078	0.0397481	0.0575722	0.190466	0.0937463	0.11556	0.0148281	0.174655	0.0167042	0.233891	0.0169549	0.0922046	2.78875	0.403751	0.19604	0.451726	0.780418	1.28136	2.21373	5.10099	1.178194	2.302364	0.00212738	0.0504084	0.0300341	0.192949	0.156217	0.000876101	0.00232468	0.0379826	0.00879077	0.0117199	0.0192436	0.027873	0.0922119	0.0453863	0.0559474	0.00717889	0.0845572	0.00808718	0.113236	0.00820854	0.0446399	2.065519
5688	-33.57458	-54.63369	21.0591	0.012468	0.0655052	0.0179551	0.0657043	0.0236503	0.0115326	0.0125159	0.00202273	0.00829239	0.00688969	0.0655674	0.0770528	0.0562578	0.040291	0.0450603	0.00610896	0.0191706	0.00489793	0.0173311	0.00204569	0.0473146	0.277439	1.24085	0.334735	0.586402	0.846606	1.18119	1.70531	2.98744	0.7913379	0.07452914	0.0205189	0.107804	0.0295491	0.108131	0.038922	0.0189795	0.0205977	0.00332886	0.013647	0.0113385	0.107906	0.126808	0.092585	0.066308	0.074157	0.0100537	0.0315496	0.00806066	0.0285222	0.00336665	0.0778669	0.6076343
5724	-33.20912	-51.38172	18.17259	0.0321996	0.0927239	0.00660823	0.0321132	0.0161857	0.000449687	0.0658931	0.000352299	0.00413389	0.00184422	0.00356183	0.209288	0.0185662	0.0840295	0.0195686	0.0348206	0.0502233	0.00831292	0.0180937	0.000864598	0.0179978	0.76495	1.07835	0.0146776	0.127606	0.526076	1.90087	7.83659	68.1311	3.052388	0.236457	0.0448568	0.129172	0.00920583	0.0447365	0.0225481	0.000626452	0.0917947	0.000490783	0.00575886	0.00256916	0.00496194	0.291556	0.0258643	0.11706	0.0272607	0.0485082	0.0699654	0.0115806	0.0252061	0.00120446	0.0250725	0.7178308
5760	-27.04615	-46.74925	19.7031	0.0681522	0.0233051	0.00521096	0.0381278	0.0621776	0.0150379	0.0108606	0.00379486	0.00566249	0.00327379	0.0315299	0.028044	0.0810354	0.0878577	0.0260879	0.0155681	0.0318341	0.000107578	0.149454	0.0532613	0.00574573	1.15997	0.946676	0.213333	0.470738	0.790521	1.26499	2.12432	4.68751	1.11707	0.4084368	0.0913411	0.0312347	0.006984	0.0511008	0.0833336	0.0201546	0.0145559	0.00508607	0.00758916	0.0043877	0.042258	0.037586	0.108608	0.117751	0.0349643	0.0208652	0.0426657	0.000144182	0.200305	0.0713835	0.00770072	0.7461287
5796	-35.36908	-54.3791	19.01002	0.146833	0.289061	0.025457	0.0379243	0.0645469	0.0256991	0.0244847	0.0284749	0.0632348	0.00283101	0.200028	0.141859	0.156067	0.0755092	0.146476	0.0429302	0.100343	0.0166476	0.320999	0.117613	0.00463527	0.992653	1.00245	0.574734	0.763293	0.919183	1.08792	1.31011	1.73994	0.4004703	0.3300759	0.0722726	0.142279	0.0125302	0.0186667	0.0317707	0.0126494	0.0120516	0.0140156	0.0311248	0.00139345	0.0984558	0.0698243	0.0768175	0.0371664	0.0720969	0.0211307	0.0493898	0.00819413	0.157999	0.0578903	0.00228153	2.031652
5832	-32.25991	-50.6921	18.43219	0.209857	0.131369	0.0457768	0.110141	0.0787673	0.0155483	0.0199775	0.335084	0.00908928	0.0485636	0.321237	0.0959775	0.29679	0.0538211	0.075027	0.0614334	0.0942582	0.0378321	0.0148472	0.0895731	0.147056	1.04715	0.984283	0.483377	0.701496	0.895288	1.11696	1.42552	2.06878	0.5256412	0.3546235	0.0915595	0.0573156	0.0199722	0.0480541	0.0343658	0.00678364	0.00871609	0.146196	0.00396561	0.0211881	0.140154	0.0418745	0.129488	0.0234819	0.0327339	0.0268031	0.0411244	0.016506	0.00647776	0.0390803	0.0641598	2.292027
5868	-27.72162	-47.46792	19.7463	0.0692244	0.103941	0.000741788	0.0283313	0.102657	0.0164989	0.0254494	0.021379	0.0270642	0.0201996	0.00902102	0.0177818	0.0328326	0.0120799	0.0317994	0.00895052	0.0783406	0.00668598	0.0429775	0.0292579	0.0376232	1.9998	0.666733	0.666143	0.820264	0.940059	1.06376	1.21912	1.50118	0.2937469	0.9998006	0.0957676	0.143796	0.00102622	0.0391946	0.142019	0.0228252	0.0352077	0.0295766	0.0374416	0.0279449	0.01248	0.0246001	0.0454219	0.0167118	0.0439925	0.0123825	0.108379	0.00924964	0.0594566	0.0404765	0.0520493	0.7228369
5904	-28.75931	-49.70053	20.94122	0.140351	0.115765	0.0446014	0.0477791	0.241858	0.00152462	0.00401619	0.0339022	0.0849716	0.0574046	0.00813084	0.0676836	0.151719	0.0278507	0.013178	0.0427999	0.0391855	0.0069038	0.000842064	0.0680833	0.0401382	0.305524	1.23149	0.641056	0.80505	0.934584	1.06999	1.24216	1.55993	0.3215042	0.0826976	0.113306	0.0934579	0.0360069	0.0385723	0.195253	0.00123083	0.00324229	0.0273694	0.068598	0.0463431	0.00656407	0.0546413	0.122483	0.022484	0.0106386	0.0345526	0.0316346	0.00557348	0.000679803	0.054964	0.0324038	1.238689
5940	-29.12234	-48.51107	19.38873	0.0127695	0.087817	0.025589	0.00338144	0.0214072	0.0034717	0.00136898	0.0341527	0.000427467	0.0827633	0.0222255	0.00794146	0.0495515	0.00196748	0.00503996	0.0721453	0.048405	0.0772695	0.141069	0.0214773	0.00158339	1.57231	0.80923	0.230041	0.488372	0.799643	1.25056	2.04762	4.34705	1.062547	0.6476564	0.0176906	0.12166	0.0354505	0.00468458	0.0296571	0.00480962	0.00189655	0.0473145	0.000592205	0.114659	0.0307907	0.0110019	0.0686477	0.00272571	0.00698227	0.0999487	0.0670594	0.107048	0.195434	0.0297542	0.00219359	0.7218237
5976	-30.63912	-51.31432	20.6752	0.0154347	0.00852782	0.0119791	0.0256358	0.0243218	0.00447293	0.0596454	0.0446597	0.0106146	0.0202415	0.00425275	0.0782493	0.0429679	0.0406538	0.00174203	0.0315974	0.00923719	0.0673715	0.0414071	0.0138911	0.000842958	0.188366	1.27054	0.162831	0.412632	0.758687	1.31807	2.42347	6.14133	1.312399	0.04941862	0.0276732	0.0152898	0.0214778	0.0459632	0.0436074	0.00801965	0.10694	0.0800716	0.0190313	0.0362915	0.00762488	0.140295	0.0770384	0.0728895	0.00312334	0.056652	0.0165616	0.120792	0.0742399	0.0249058	0.00151136	0.5577464
6012	-33.58978	-50.37189	16.78212	0.0340711	0.0709794	0.0106491	0.020926	0.074739	0.0317217	0.0167084	0.0637698	0.00858334	0.060495	0.144888	0.192922	0.0832176	0.0610159	0.0750817	0.0285333	0.000429792	0.0701795	0.0102789	0.103762	0.0232305	2.9282	0.357266	0.0959218	0.318771	0.699994	1.42858	3.13705	10.4252	1.695034	2.73205	0.0287233	0.0598385	0.00897765	0.0176414	0.063008	0.0267427	0.0140858	0.0537605	0.00723611	0.0509997	0.122146	0.162642	0.0701559	0.0514389	0.0632969	0.0240547	0.000362332	0.0591642	0.00866557	0.0874755	0.0195843	1.186182
6048	-32.91153	-52.04496	19.13344	0.0338129	0.0367319	0.00848595	0.0356131	0.0216284	0.0298932	0.00768403	0.0590526	0.242638	0.0514511	0.460033	0.0155835	0.0599609	0.0314703	0.172933	0.0304416	0.138381	0.0817599	0.0352612	0.150009	0.0400661	1.37352	0.875494	0.623006	0.793914	0.930532	1.07465	1.25958	1.60512	0.3421559	0.5229499	0.0194005	0.0210753	0.00486889	0.0204333	0.0124095	0.0171515	0.00440878	0.033882	0.139216	0.0295205	0.263948	0.00894116	0.0344031	0.0180564	0.0992218	0.0174661	0.0793975	0.0469105	0.0202315	0.0860689	0.0229883	1.74289
6084	-29.84065	-50.45781	20.61717	0.0848736	0.0243056	0.00179718	0.0276404	0.00693918	0.00795701	0.00440229	0.016827	0.0312864	0.0100219	0.0138096	0.0166479	0.0131644	0.0136061	0.0375788	0.0202622	0.00834198	0.0193323	0.0137383	0.0460003	0.0355116	0.383054	1.20565	0.21532	0.472872	0.791637	1.26321	2.11474	4.64426	1.110367	0.1059053	0.186928	0.0535314	0.00395816	0.0608761	0.015283	0.0175248	0.00969573	0.0370603	0.068906	0.0220726	0.0304148	0.0366658	0.0289937	0.0299665	0.0827646	0.0446261	0.0183726	0.0425779	0.0302577	0.101312	0.0782118	0.4540442
6120	-41.73802	-57.91127	16.17325	0.0299957	0.00838867	0.0134965	0.000197535	0.00461075	0.000344692	0.00360731	0.0187138	0.00314969	0.00705638	0.0142102	0.0191126	0.000725176	0.00184825	0.0102251	0.0169559	0.0106896	0.0369108	0.0198507	0.0240235	0.00564958	1.80923	0.730256	0.00431945	0.0702736	0.436737	2.28971	14.2301	231.511	3.936841	0.8258442	0.120097	0.0335866	0.0540373	0.000790893	0.0184605	0.00138008	0.014443	0.0749265	0.0126107	0.0282524	0.0568948	0.0765233	0.00290346	0.00740002	0.0409392	0.0678881	0.0427989	0.147784	0.0794783	0.0961855	0.0226198	0.2497625
6156	-33.88982	-52.88994	19.00011	0.284949	0.145949	0.0427144	0.0369477	0.0070052	0.010586	0.0535764	0.0660118	0.0124095	0.211521	0.179124	0.167769	0.0686839	0.00457733	0.390032	0.12962	0.034723	0.0429513	0.0390368	0.122692	0.0173878	0.817643	1.06079	0.481626	0.700256	0.894794	1.11758	1.42805	2.0763	0.5282647	0.25693	0.137772	0.0705657	0.0206522	0.0178641	0.00338699	0.00511829	0.025904	0.0319165	0.00599996	0.10227	0.0866059	0.0811158	0.0332084	0.00221312	0.188579	0.0626707	0.0167885	0.0207668	0.0188742	0.0593211	0.00840692	2.068268
6192	-27.21527	-47.00432	19.78905	0.0648394	0.080815	0.00999165	0.0410426	0.0149842	0.00750132	0.0200517	0.00110806	0.0529044	0.0956658	0.0104817	0.0178789	0.0420219	0.0189991	0.0159621	0.308311	0.0479308	0.0534848	0.0787863	0.146749	0.0357291	0.745126	1.08496	0.235323	0.493809	0.802409	1.24625	2.02508	4.24948	1.046134	0.2289262	0.0556447	0.0693549	0.00857477	0.0352225	0.0128594	0.00643758	0.0172082	0.000950928	0.0454022	0.0820997	0.00899534	0.0153436	0.0360629	0.0163049	0.0136986	0.26459	0.0411339	0.0459003	0.0676139	0.125939	0.0306625	1.165239
6228	-27.63891	-48.41243	20.77353	0.106438	0.0247419	0.046529	0.0277604	0.081601	0.00430433	0.0250432	0.071865	0.0400319	0.00954545	0.0262823	0.0332352	0.0383278	0.00667484	0.0741732	0.136161	0.0144985	0.0611585	0.00721467	0.0456739	0.0382177	0.787521	1.07083	0.686011	0.832105	0.944272	1.05902	1.20177	1.4577	0.2724966	0.2451442	0.115759	0.0269086	0.0506037	0.0301915	0.0887471	0.00468127	0.0272363	0.0781584	0.0435377	0.0103814	0.028584	0.0361457	0.0416843	0.00725938	0.0806688	0.148086	0.0157681	0.0665143	0.00784648	0.0496737	0.0415645	0.9194785
6264	-29.71161	-49.30987	19.59826	0.0625116	0.083005	0.0820559	0.0626824	0.0562381	0.0071813	0.0517574	0.0423099	0.0503733	0.00624065	0.0724782	0.00410638	0.0672698	0.0102723	0.0861815	0.262349	0.0171848	0.0760469	0.0670099	0.0614081	0.0494102	0.962127	1.01262	0.293838	0.550294	0.829985	1.20484	1.81721	3.40324	0.8855618	0.3167105	0.0489108	0.0649454	0.0642029	0.0490445	0.0440023	0.00561885	0.0404965	0.0331044	0.0394135	0.00488286	0.056709	0.00321295	0.0526338	0.00803732	0.0674309	0.205269	0.0134459	0.0595012	0.0524305	0.0480474	0.03866	1.278072
6300	-33.66538	-53.13748	19.4721	0.01354	0.0697374	0.028818	0.0266912	0.0142389	0.0379039	0.0607317	0.106933	0.0624965	0.0384962	0.0270797	0.0729604	0.0312579	0.0769009	0.0181702	0.0325587	0.0256367	0.198687	0.0318728	0.0272332	0.146142	1.06788	0.977374	0.230074	0.488407	0.79966	1.25053	2.04747	4.34642	1.062443	0.3641998	0.0117935	0.0607423	0.0251009	0.0232484	0.0124023	0.0330149	0.0528982	0.0931398	0.0544353	0.0335308	0.0235869	0.0635495	0.0272261	0.0669818	0.0158265	0.0283591	0.0223299	0.173059	0.0277617	0.0237205	0.127292	1.148086
